"food_id","food_name","food_type","meal_type","quantity","expiry_date","provider_id","provider_name","city","provider_type","contact","claim_id","status"
390,"Soup","Non-Vegetarian","Lunch",19,"2025-03-27",264,"Holland and Sons","New Richard","Catering Service","184-401-2586-9344",60,"Pending"
390,"Soup","Non-Vegetarian","Lunch",19,"2025-03-27",264,"Holland and Sons","New Richard","Catering Service","184-401-2586-9344",393,"Pending"
391,"Bread","Vegan","Lunch",40,"2025-03-25",321,"Williams-Boyle","North Edwinchester","Restaurant","633-782-3532-46627",962,"Completed"
392,"Soup","Vegan","Dinner",34,"2025-03-19",599,"Gomez LLC","Carlborough","Restaurant","087-853-4529-913",0,"Not Claimed"
393,"Bread","Vegan","Breakfast",50,"2025-03-28",404,"Schmidt Ltd","Brownchester","Restaurant","3466470514",632,"Completed"
394,"Fruits","Vegetarian","Dinner",30,"2025-03-21",485,"Baker-Mcdonald","East Andrea","Restaurant","933-503-6294-194",0,"Not Claimed"
395,"Vegetables","Vegan","Lunch",36,"2025-03-28",717,"Shepherd and Sons","Pamelaberg","Catering Service","+1-508-027-9784",618,"Pending"
396,"Dairy","Non-Vegetarian","Dinner",5,"2025-03-17",726,"Hancock-Jackson","Shortfurt","Supermarket","001-769-864-0777-950",724,"Completed"
397,"Salad","Non-Vegetarian","Breakfast",14,"2025-03-21",987,"Harris, Santos and Roberts","South Kevinhaven","Supermarket","001-664-346-8788",963,"Cancelled"
398,"Dairy","Non-Vegetarian","Snacks",27,"2025-03-20",802,"Williams Inc","North Katherineshire","Catering Service"," 134266-7104-2168",355,"Pending"
398,"Dairy","Non-Vegetarian","Snacks",27,"2025-03-20",802,"Williams Inc","North Katherineshire","Catering Service"," 134266-7104-2168",390,"Completed"
398,"Dairy","Non-Vegetarian","Snacks",27,"2025-03-20",802,"Williams Inc","North Katherineshire","Catering Service"," 134266-7104-2168",751,"Pending"
399,"Chicken","Vegetarian","Lunch",16,"2025-03-29",593,"Spencer, Gibson and Arias","Tammyside","Grocery Store","525-724-0172-690",811,"Cancelled"
400,"Rice","Vegan","Lunch",42,"2025-03-29",897,"Stephens-Braun","Villastad","Catering Service","001-744-282-3182",623,"Cancelled"
401,"Soup","Vegetarian","Lunch",42,"2025-03-18",582,"Wilkerson and Sons","West Dannyland","Grocery Store","337-240-9406",831,"Completed"
402,"Fish","Non-Vegetarian","Lunch",11,"2025-03-29",429,"Olson, Johnson and Figueroa","Lake Benjamin","Grocery Store","001-990-205-7079-72906",0,"Not Claimed"
403,"Bread","Non-Vegetarian","Breakfast",25,"2025-03-28",133,"Baker LLC","South Michaelberg","Catering Service","423-570-5106",598,"Completed"
403,"Bread","Non-Vegetarian","Breakfast",25,"2025-03-28",133,"Baker LLC","South Michaelberg","Catering Service","423-570-5106",731,"Completed"
404,"Salad","Vegetarian","Snacks",10,"2025-03-18",691,"Obrien, King and Robinson","Youngchester","Restaurant","+1-513-264-8229-419",469,"Completed"
405,"Bread","Vegetarian","Lunch",16,"2025-03-20",241,"Harper, Blake and Alexander","Devinmouth","Catering Service"," 144381-3923",337,"Completed"
406,"Salad","Vegetarian","Snacks",28,"2025-03-22",222,"Tran, Douglas and Harvey","Stephanieberg","Catering Service"," 015911-4687-4992",211,"Pending"
406,"Salad","Vegetarian","Snacks",28,"2025-03-22",222,"Tran, Douglas and Harvey","Stephanieberg","Catering Service"," 015911-4687-4992",519,"Pending"
407,"Chicken","Vegetarian","Lunch",32,"2025-03-20",912,"Morrison LLC","Blaketown","Catering Service","776-420-3183",930,"Pending"
408,"Soup","Non-Vegetarian","Breakfast",42,"2025-03-24",391,"Lambert Ltd","South Jerryside","Supermarket","351-542-5864-527",571,"Completed"
409,"Chicken","Vegetarian","Dinner",46,"2025-03-24",898,"Wilson Group","Medinatown","Restaurant","4943539272",0,"Not Claimed"
410,"Salad","Non-Vegetarian","Snacks",21,"2025-03-19",273,"Hammond LLC","New Carol","Supermarket","001-324-482-4894",855,"Cancelled"
410,"Salad","Non-Vegetarian","Snacks",21,"2025-03-19",273,"Hammond LLC","New Carol","Supermarket","001-324-482-4894",910,"Completed"
411,"Soup","Non-Vegetarian","Breakfast",39,"2025-03-30",419,"Hanson, Wilkerson and Lee","Port Peter","Supermarket","759-535-5451",0,"Not Claimed"
412,"Chicken","Non-Vegetarian","Snacks",10,"2025-03-28",999,"Moody Ltd","Stevenchester","Grocery Store","637-300-3664-4880",427,"Cancelled"
413,"Salad","Vegetarian","Lunch",31,"2025-03-24",315,"Nelson LLC","Lake Andrewmouth","Restaurant","+1-859-029-3911-34890",155,"Completed"
413,"Salad","Vegetarian","Lunch",31,"2025-03-24",315,"Nelson LLC","Lake Andrewmouth","Restaurant","+1-859-029-3911-34890",903,"Cancelled"
414,"Vegetables","Non-Vegetarian","Snacks",7,"2025-03-21",353,"Rose-Pearson","North Aaron","Grocery Store","735-520-0971-89331",0,"Not Claimed"
415,"Vegetables","Vegan","Breakfast",18,"2025-03-23",537,"Jones Group","Callahanside","Restaurant"," 104313-7701-468",41,"Pending"
415,"Vegetables","Vegan","Breakfast",18,"2025-03-23",537,"Jones Group","Callahanside","Restaurant"," 104313-7701-468",202,"Cancelled"
416,"Soup","Vegan","Dinner",49,"2025-03-26",888,"Schmidt-Alexander","West Sharonview","Supermarket"," 616029-0456-6126",625,"Cancelled"
417,"Soup","Vegan","Snacks",49,"2025-03-19",196,"Owens-Taylor","Bartonborough","Restaurant","+1-977-169-9906-1607",272,"Cancelled"
418,"Vegetables","Non-Vegetarian","Lunch",19,"2025-03-30",685,"Scott and Sons","Maysside","Supermarket","001-085-825-1185-328",197,"Cancelled"
418,"Vegetables","Non-Vegetarian","Lunch",19,"2025-03-30",685,"Scott and Sons","Maysside","Supermarket","001-085-825-1185-328",857,"Completed"
419,"Rice","Vegetarian","Breakfast",26,"2025-03-19",585,"Warren Group","Port Donnaton","Grocery Store","756-246-6838-5142",329,"Pending"
419,"Rice","Vegetarian","Breakfast",26,"2025-03-19",585,"Warren Group","Port Donnaton","Grocery Store","756-246-6838-5142",932,"Completed"
420,"Soup","Vegan","Breakfast",13,"2025-03-26",386,"Miranda Ltd","Wheelermouth","Grocery Store","490-189-7305-43330",0,"Not Claimed"
421,"Dairy","Vegetarian","Dinner",24,"2025-03-17",676,"Osborne LLC","Lake Jasmin","Catering Service","+1-340-436-8105-510",650,"Completed"
422,"Soup","Non-Vegetarian","Breakfast",2,"2025-03-20",550,"Phelps, Graham and Hayes","Timothychester","Catering Service"," 512814-0594-96653",0,"Not Claimed"
423,"Fish","Vegan","Breakfast",6,"2025-03-30",926,"Perkins Ltd","North Chase","Grocery Store","+1-701-674-2402",0,"Not Claimed"
424,"Pasta","Non-Vegetarian","Lunch",41,"2025-03-27",910,"Lee PLC","Leeburgh","Restaurant","346-517-7901-471",65,"Cancelled"
425,"Chicken","Non-Vegetarian","Breakfast",19,"2025-03-24",4,"Clark, Prince and Williams","Mendezmouth","Grocery Store","556-944-8935-401",177,"Cancelled"
426,"Bread","Vegetarian","Dinner",6,"2025-03-22",461,"Murray Inc","New Hannah","Restaurant","291-605-6162",14,"Cancelled"
427,"Soup","Non-Vegetarian","Lunch",34,"2025-03-18",338,"Ibarra LLC","Adambury","Catering Service","6703380260",162,"Completed"
427,"Soup","Non-Vegetarian","Lunch",34,"2025-03-18",338,"Ibarra LLC","Adambury","Catering Service","6703380260",352,"Completed"
427,"Soup","Non-Vegetarian","Lunch",34,"2025-03-18",338,"Ibarra LLC","Adambury","Catering Service","6703380260",432,"Pending"
428,"Dairy","Vegetarian","Snacks",35,"2025-03-16",242,"Aguilar-Frederick","Michaelport","Restaurant","+1-057-752-7548",0,"Not Claimed"
429,"Pasta","Non-Vegetarian","Lunch",34,"2025-03-17",178,"Mcbride-Rogers","Scottchester","Catering Service","820-665-7265-01138",0,"Not Claimed"
430,"Dairy","Vegan","Snacks",33,"2025-03-28",853,"Jefferson Group","East Michelle","Catering Service","3908403570",0,"Not Claimed"
431,"Pasta","Non-Vegetarian","Lunch",21,"2025-03-20",144,"Johnson, Harris and White","Bellport","Catering Service","293-470-3464-6698",0,"Not Claimed"
432,"Dairy","Non-Vegetarian","Breakfast",34,"2025-03-17",979,"Gray PLC","West Hunter","Restaurant","209-149-0656-397",0,"Not Claimed"
433,"Dairy","Vegetarian","Lunch",50,"2025-03-18",892,"Flores-Wade","Russellfurt","Grocery Store","525-492-4716",611,"Pending"
434,"Vegetables","Non-Vegetarian","Snacks",20,"2025-03-23",460,"Gutierrez, Anthony and Shannon","Lake Justin","Grocery Store","2924416283",0,"Not Claimed"
435,"Chicken","Non-Vegetarian","Lunch",26,"2025-03-30",373,"Avila Group","Aprilberg","Grocery Store","001-835-594-3012-252",558,"Completed"
435,"Chicken","Non-Vegetarian","Lunch",26,"2025-03-30",373,"Avila Group","Aprilberg","Grocery Store","001-835-594-3012-252",634,"Pending"
436,"Pasta","Vegan","Snacks",6,"2025-03-26",126,"Jackson, Gonzalez and Smith","New Rodneyville","Supermarket"," 590652-0264-4365",0,"Not Claimed"
437,"Chicken","Non-Vegetarian","Dinner",29,"2025-03-16",345,"Mitchell-Watson","North Tracy","Catering Service","001-366-677-9015",178,"Cancelled"
438,"Dairy","Vegetarian","Breakfast",46,"2025-03-20",84,"Atkins Group","Marthaside","Restaurant","+1-318-669-6985-63710",55,"Completed"
438,"Dairy","Vegetarian","Breakfast",46,"2025-03-20",84,"Atkins Group","Marthaside","Restaurant","+1-318-669-6985-63710",574,"Completed"
439,"Fruits","Vegan","Dinner",41,"2025-03-16",986,"Wilson, Harris and Mayo","Port David","Supermarket","+1-875-361-7836-21117",0,"Not Claimed"
440,"Pasta","Vegan","Lunch",34,"2025-03-21",499,"Blankenship-Lewis","Jonathanstad","Catering Service","651-552-2403",0,"Not Claimed"
441,"Fruits","Vegetarian","Lunch",2,"2025-03-18",919,"Cruz-Davis","Port Tanyaburgh","Supermarket"," 126595-1397",915,"Pending"
442,"Fish","Non-Vegetarian","Lunch",20,"2025-03-18",905,"Ayers LLC","North Kennethshire","Restaurant"," 922213-3651-61067",0,"Not Claimed"
443,"Chicken","Non-Vegetarian","Lunch",34,"2025-03-22",671,"Sanders and Sons","North Catherine","Grocery Store","+1-308-986-2848-196",829,"Pending"
444,"Dairy","Non-Vegetarian","Lunch",27,"2025-03-27",117,"Morales, Wood and Cox","Amberton","Restaurant","468-025-0721-72227",540,"Cancelled"
444,"Dairy","Non-Vegetarian","Lunch",27,"2025-03-27",117,"Morales, Wood and Cox","Amberton","Restaurant","468-025-0721-72227",793,"Completed"
445,"Pasta","Vegan","Lunch",13,"2025-03-18",995,"Moore Group","Manningshire","Supermarket","889-093-8775-51762",0,"Not Claimed"
446,"Bread","Non-Vegetarian","Snacks",9,"2025-03-24",39,"Fernandez-Bridges","Brittanyville","Supermarket","001-714-175-0277-076",160,"Completed"
446,"Bread","Non-Vegetarian","Snacks",9,"2025-03-24",39,"Fernandez-Bridges","Brittanyville","Supermarket","001-714-175-0277-076",482,"Completed"
447,"Soup","Vegetarian","Lunch",21,"2025-03-26",736,"Reed LLC","East Anthony","Supermarket","427-554-1262",334,"Cancelled"
448,"Vegetables","Vegan","Snacks",25,"2025-03-23",221,"Richardson Group","Walterborough","Supermarket"," 924099-7995",524,"Completed"
449,"Dairy","Vegetarian","Dinner",21,"2025-03-17",655,"Smith Group","Jimmyberg","Restaurant","694-134-6616-8811",0,"Not Claimed"
450,"Bread","Non-Vegetarian","Dinner",9,"2025-03-23",368,"Smith-Villegas","North Lindseychester","Grocery Store","001-467-901-7553",0,"Not Claimed"
451,"Fish","Vegan","Breakfast",14,"2025-03-18",713,"Bell-Newman","Smithmouth","Grocery Store"," 239435-1256",0,"Not Claimed"
452,"Vegetables","Vegan","Dinner",47,"2025-03-23",871,"Burke, Yates and Hicks","Madelinechester","Supermarket","868-621-1107-14787",0,"Not Claimed"
453,"Fish","Vegetarian","Lunch",21,"2025-03-21",664,"Caldwell PLC","Jeffreyshire","Catering Service","+1-608-327-2565-3004",335,"Cancelled"
454,"Pasta","Vegetarian","Lunch",4,"2025-03-22",189,"Blackwell Ltd","Brianside","Supermarket"," 604057-1444-583",0,"Not Claimed"
455,"Pasta","Vegan","Dinner",17,"2025-03-27",630,"Mathews-Harrison","West Matthew","Catering Service","278-410-3369-739",0,"Not Claimed"
456,"Vegetables","Vegetarian","Snacks",16,"2025-03-19",144,"Johnson, Harris and White","Bellport","Catering Service","293-470-3464-6698",892,"Pending"
457,"Soup","Non-Vegetarian","Lunch",30,"2025-03-25",347,"Hood, Hoffman and Wright","Louismouth","Supermarket","992-697-3906-31622",45,"Completed"
457,"Soup","Non-Vegetarian","Lunch",30,"2025-03-25",347,"Hood, Hoffman and Wright","Louismouth","Supermarket","992-697-3906-31622",144,"Cancelled"
458,"Dairy","Vegan","Lunch",16,"2025-03-23",210,"Jones-Miller","Paulmouth","Grocery Store","028-684-5516-43547",248,"Pending"
459,"Rice","Vegetarian","Snacks",2,"2025-03-22",213,"Anderson, Robinson and Phillips","Andersonville","Grocery Store","7809531647",952,"Completed"
460,"Dairy","Vegetarian","Dinner",45,"2025-03-17",202,"Graham-Peters","Vazquezshire","Supermarket","+1-491-368-1719-38393",121,"Completed"
460,"Dairy","Vegetarian","Dinner",45,"2025-03-17",202,"Graham-Peters","Vazquezshire","Supermarket","+1-491-368-1719-38393",332,"Completed"
460,"Dairy","Vegetarian","Dinner",45,"2025-03-17",202,"Graham-Peters","Vazquezshire","Supermarket","+1-491-368-1719-38393",868,"Pending"
461,"Pasta","Vegetarian","Dinner",10,"2025-03-19",511,"Mitchell PLC","Port Davidshire","Grocery Store","001-534-826-6584",866,"Completed"
462,"Soup","Vegan","Dinner",22,"2025-03-23",85,"Larson Ltd","Christopherstad","Catering Service","370-601-0512-89954",695,"Cancelled"
463,"Soup","Vegan","Lunch",36,"2025-03-17",384,"Rogers-Warren","Jamesfurt","Grocery Store","001-439-195-6960",103,"Completed"
463,"Soup","Vegan","Lunch",36,"2025-03-17",384,"Rogers-Warren","Jamesfurt","Grocery Store","001-439-195-6960",127,"Completed"
463,"Soup","Vegan","Lunch",36,"2025-03-17",384,"Rogers-Warren","Jamesfurt","Grocery Store","001-439-195-6960",545,"Completed"
463,"Soup","Vegan","Lunch",36,"2025-03-17",384,"Rogers-Warren","Jamesfurt","Grocery Store","001-439-195-6960",552,"Pending"
463,"Soup","Vegan","Lunch",36,"2025-03-17",384,"Rogers-Warren","Jamesfurt","Grocery Store","001-439-195-6960",752,"Cancelled"
464,"Fish","Vegetarian","Lunch",27,"2025-03-20",201,"Ramirez LLC","Sandrastad","Catering Service","001-916-437-4521-821",305,"Pending"
465,"Rice","Vegetarian","Snacks",32,"2025-03-19",532,"Johnson-Green","Darrylchester","Grocery Store","001-090-513-0319-965",17,"Cancelled"
465,"Rice","Vegetarian","Snacks",32,"2025-03-19",532,"Johnson-Green","Darrylchester","Grocery Store","001-090-513-0319-965",181,"Pending"
465,"Rice","Vegetarian","Snacks",32,"2025-03-19",532,"Johnson-Green","Darrylchester","Grocery Store","001-090-513-0319-965",858,"Completed"
466,"Rice","Vegetarian","Dinner",6,"2025-03-30",729,"Bennett Inc","Lake Nathan","Grocery Store","+1-440-639-2296-544",0,"Not Claimed"
467,"Dairy","Non-Vegetarian","Dinner",7,"2025-03-28",337,"Hogan-Oliver","New Ricky","Restaurant","001-484-018-9255-90683",259,"Pending"
468,"Fruits","Vegetarian","Breakfast",1,"2025-03-27",258,"Gonzales-Moore","Lake Anthonyport","Restaurant","495-926-2302-026",0,"Not Claimed"
469,"Vegetables","Vegetarian","Snacks",7,"2025-03-30",388,"Rivera Ltd","Manuelhaven","Supermarket","+1-832-244-5987",110,"Pending"
470,"Salad","Vegan","Dinner",38,"2025-03-17",435,"Davies, Salas and Clark","Port Leahfurt","Restaurant","779-969-0977",0,"Not Claimed"
471,"Pasta","Vegetarian","Lunch",15,"2025-03-30",637,"Rodriguez LLC","East Williamshire","Grocery Store","001-157-833-7008-08964",0,"Not Claimed"
472,"Salad","Non-Vegetarian","Snacks",21,"2025-03-20",340,"Barry, Powers and White","Murrayborough","Grocery Store"," 023817-1166",0,"Not Claimed"
473,"Chicken","Vegetarian","Breakfast",19,"2025-03-30",528,"Baird PLC","Markport","Supermarket","001-930-122-6265-199",0,"Not Claimed"
474,"Rice","Vegetarian","Dinner",5,"2025-03-22",215,"Simmons Ltd","New Curtis","Grocery Store"," 219975-7084",673,"Cancelled"
474,"Rice","Vegetarian","Dinner",5,"2025-03-22",215,"Simmons Ltd","New Curtis","Grocery Store"," 219975-7084",901,"Pending"
475,"Pasta","Vegetarian","Dinner",13,"2025-03-26",357,"Carey PLC","Donnaborough","Supermarket","001-734-038-0600-959",250,"Cancelled"
475,"Pasta","Vegetarian","Dinner",13,"2025-03-26",357,"Carey PLC","Donnaborough","Supermarket","001-734-038-0600-959",404,"Cancelled"
476,"Fruits","Non-Vegetarian","Dinner",2,"2025-03-28",993,"Mckinney Ltd","East Stephanie","Restaurant","225-959-2378",637,"Pending"
476,"Fruits","Non-Vegetarian","Dinner",2,"2025-03-28",993,"Mckinney Ltd","East Stephanie","Restaurant","225-959-2378",782,"Completed"
477,"Dairy","Vegan","Breakfast",40,"2025-03-18",262,"Bradford-Martinez","New Carol","Supermarket","199-451-0254",0,"Not Claimed"
478,"Soup","Vegetarian","Lunch",43,"2025-03-17",928,"Larson and Sons","Zimmermanton","Catering Service","152-836-4864",0,"Not Claimed"
479,"Salad","Vegetarian","Breakfast",2,"2025-03-18",786,"Simmons-Davis","Basstown","Restaurant","532-668-4291-87339",214,"Pending"
479,"Salad","Vegetarian","Breakfast",2,"2025-03-18",786,"Simmons-Davis","Basstown","Restaurant","532-668-4291-87339",556,"Completed"
479,"Salad","Vegetarian","Breakfast",2,"2025-03-18",786,"Simmons-Davis","Basstown","Restaurant","532-668-4291-87339",693,"Cancelled"
480,"Pasta","Non-Vegetarian","Lunch",25,"2025-03-24",517,"Porter Inc","Wadeville","Grocery Store","888-141-3309-17466",439,"Cancelled"
481,"Dairy","Vegan","Dinner",16,"2025-03-19",705,"Brown-Stephens","East Robert","Grocery Store","119-114-6136-472",950,"Pending"
482,"Salad","Non-Vegetarian","Dinner",32,"2025-03-27",912,"Morrison LLC","Blaketown","Catering Service","776-420-3183",0,"Not Claimed"
483,"Vegetables","Vegetarian","Snacks",36,"2025-03-29",933,"Jimenez-Ramirez","Anthonyborough","Catering Service"," 406401-4554-74878",281,"Cancelled"
484,"Bread","Vegan","Snacks",15,"2025-03-22",133,"Baker LLC","South Michaelberg","Catering Service","423-570-5106",0,"Not Claimed"
485,"Salad","Vegan","Lunch",50,"2025-03-18",185,"Horn, Johnson and Moore","Shirleyland","Restaurant","596-993-2969-47891",415,"Pending"
485,"Salad","Vegan","Lunch",50,"2025-03-18",185,"Horn, Johnson and Moore","Shirleyland","Restaurant","596-993-2969-47891",783,"Cancelled"
486,"Chicken","Vegan","Snacks",9,"2025-03-25",550,"Phelps, Graham and Hayes","Timothychester","Catering Service"," 512814-0594-96653",67,"Completed"
486,"Chicken","Vegan","Snacks",9,"2025-03-25",550,"Phelps, Graham and Hayes","Timothychester","Catering Service"," 512814-0594-96653",185,"Pending"
486,"Chicken","Vegan","Snacks",9,"2025-03-25",550,"Phelps, Graham and Hayes","Timothychester","Catering Service"," 512814-0594-96653",223,"Cancelled"
486,"Chicken","Vegan","Snacks",9,"2025-03-25",550,"Phelps, Graham and Hayes","Timothychester","Catering Service"," 512814-0594-96653",532,"Cancelled"
486,"Chicken","Vegan","Snacks",9,"2025-03-25",550,"Phelps, Graham and Hayes","Timothychester","Catering Service"," 512814-0594-96653",577,"Cancelled"
487,"Fruits","Vegetarian","Dinner",43,"2025-03-18",499,"Blankenship-Lewis","Jonathanstad","Catering Service","651-552-2403",74,"Cancelled"
487,"Fruits","Vegetarian","Dinner",43,"2025-03-18",499,"Blankenship-Lewis","Jonathanstad","Catering Service","651-552-2403",799,"Completed"
488,"Fish","Vegetarian","Breakfast",22,"2025-03-19",527,"Moran, Mcmillan and Jones","Bonillahaven","Supermarket","001-261-466-0296-4350",219,"Pending"
489,"Fish","Vegetarian","Dinner",39,"2025-03-25",705,"Brown-Stephens","East Robert","Grocery Store","119-114-6136-472",301,"Cancelled"
490,"Salad","Non-Vegetarian","Snacks",3,"2025-03-24",563,"Daniels-Kim","East Angela","Grocery Store","787-621-3654-1971",0,"Not Claimed"
491,"Fruits","Vegan","Lunch",23,"2025-03-25",139,"Johnson-Ray","Port Connie","Supermarket","294-692-7978-3473",0,"Not Claimed"
492,"Pasta","Vegetarian","Breakfast",30,"2025-03-28",295,"Patterson, Harris and Kelly","Meghanfurt","Restaurant","8457019148",461,"Pending"
492,"Pasta","Vegetarian","Breakfast",30,"2025-03-28",295,"Patterson, Harris and Kelly","Meghanfurt","Restaurant","8457019148",955,"Completed"
